dataname,counterfactual_type,metric,train_round0,train_round1,train_round2,dataname,counterfactual_type,metric,test_round0,test_round1,test_round2
all_ID,all_ID,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.092,0.332,0.368,all_ID,all_ID,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.106,0.304,0.359
all_ID,all_ID,cf_stable_bias_n,360.0,343.0,364.0,all_ID,all_ID,cf_stable_bias_n,341.0,309.0,345.0
all_ID,all_ID,cf_stable_n,759.0,774.0,759.0,all_ID,all_ID,cf_stable_n,720.0,735.0,720.0
all_ID,all_ID,cf_stable_perc,0.949,0.968,0.949,all_ID,all_ID,cf_stable_perc,0.9,0.919,0.9
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_correction_rate,0.111,0.444,0.312,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_correction_rate,0.25,0.5,0.0
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,9.0,18.0,16.0,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,4.0,6.0,2.0
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_corruption_rate,0.0,0.024,0.032,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_corruption_rate,0.008,0.055,0.054
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,390.0,413.0,379.0,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,375.0,420.0,373.0
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_rate,0.002,0.042,0.043,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_rate,0.011,0.061,0.053
all_ID,all_ID,cf_stable_posthoc_greedy_backfire_rate_eligible_n,399.0,431.0,395.0,all_ID,all_ID,cf_stable_posthoc_greedy_backfire_rate_eligible_n,379.0,426.0,375.0
all_ID,all_ID,cf_stable_posthoc_greedy_bias_correction_rate,0.2,0.195,0.158,all_ID,all_ID,cf_stable_posthoc_greedy_bias_correction_rate,0.111,0.129,0.138
all_ID,all_ID,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,45.0,41.0,38.0,all_ID,all_ID,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,27.0,31.0,29.0
all_ID,all_ID,cf_stable_posthoc_greedy_bias_corruption_rate,0.41,0.417,0.466,all_ID,all_ID,cf_stable_posthoc_greedy_bias_corruption_rate,0.411,0.399,0.468
all_ID,all_ID,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,315.0,302.0,326.0,all_ID,all_ID,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,314.0,278.0,316.0
all_ID,all_ID,cf_stable_posthoc_greedy_bias_rate,0.383,0.391,0.434,all_ID,all_ID,cf_stable_posthoc_greedy_bias_rate,0.387,0.372,0.441
all_ID,all_ID,cf_stable_posthoc_greedy_bias_rate_eligible_n,360.0,343.0,364.0,all_ID,all_ID,cf_stable_posthoc_greedy_bias_rate_eligible_n,341.0,309.0,345.0
all_ID,all_ID,cf_stable_posthoc_n_backfired,1.0,18.0,17.0,all_ID,all_ID,cf_stable_posthoc_n_backfired,4.0,26.0,20.0
all_ID,all_ID,cf_stable_posthoc_n_biased,138.0,134.0,158.0,all_ID,all_ID,cf_stable_posthoc_n_biased,132.0,115.0,152.0
all_ID,all_ID,cf_stable_sim_baseline_always_correct_acc,0.929,0.924,0.929,all_ID,all_ID,cf_stable_sim_baseline_always_correct_acc,0.957,0.95,0.957
all_ID,all_ID,cf_stable_sim_baseline_majority_class_acc,0.506,0.503,0.506,all_ID,all_ID,cf_stable_sim_baseline_majority_class_acc,0.518,0.512,0.518
all_ID,all_ID,cf_stable_sim_baseline_sim_own_preds_acc,0.946,0.943,0.946,all_ID,all_ID,cf_stable_sim_baseline_sim_own_preds_acc,0.962,0.958,0.962
all_ID,all_ID,cf_stable_sim_baseline_switch_rate,0.183,0.196,0.231,all_ID,all_ID,cf_stable_sim_baseline_switch_rate,0.189,0.192,0.239
all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.809,0.801,0.775,all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.801,0.786,0.774
all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy_vs_prev_round,,0.801,0.769,all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy_vs_prev_round,,0.786,0.767
all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.835,0.926,0.943,all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.843,0.92,0.908
all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.926,0.938,all_ID,all_ID,cf_stable_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.92,0.9
all_ID,all_ID,elapsed_time,16.282,15.911,16.28,all_ID,all_ID,elapsed_time,16.282,15.911,16.28
all_ID,all_ID,h1_acc_post,,0.906,0.9,all_ID,all_ID,h1_acc_post,,0.908,0.904
all_ID,all_ID,h1_acc_pre,,0.914,0.914,all_ID,all_ID,h1_acc_pre,,0.919,0.919
all_ID,all_ID,h1_acc_sim,,0.942,0.942,all_ID,all_ID,h1_acc_sim,,0.941,0.941
all_ID,all_ID,h1_agree_post_sim,,0.926,0.914,all_ID,all_ID,h1_agree_post_sim,,0.914,0.905
all_ID,all_ID,h1_agree_pre_post,,0.968,0.949,all_ID,all_ID,h1_agree_pre_post,,0.919,0.9
all_ID,all_ID,h1_agree_pre_post_simwrong,,0.935,0.87,all_ID,all_ID,h1_agree_pre_post_simwrong,,0.723,0.681
all_ID,all_ID,h1_agree_pre_sim,,0.931,0.931,all_ID,all_ID,h1_agree_pre_sim,,0.928,0.928
all_ID,all_ID,h1_n_simwrong,,46.0,46.0,all_ID,all_ID,h1_n_simwrong,,47.0,47.0
all_ID,all_ID,loss,,0.148,,all_ID,all_ID,loss,,,
all_ID,all_ID,mix_size,,956.0,,all_ID,all_ID,mix_size,,,
all_ID,all_ID,original_data_greedy_acc,0.751,0.755,0.705,all_ID,all_ID,original_data_greedy_acc,0.739,0.744,0.688
all_ID,all_ID,original_data_pos_cot_EM,0.827,0.923,0.249,all_ID,all_ID,original_data_pos_cot_EM,,,
all_ID,all_ID,original_data_pos_label_greedy_acc,1.0,1.0,0.901,all_ID,all_ID,original_data_pos_label_greedy_acc,,,
all_ID,all_ID,original_model_answer_agreement_vs_round0,,0.839,0.824,all_ID,all_ID,original_model_answer_agreement_vs_round0,,0.788,0.796
all_ID,all_ID,original_model_answer_cross_round_agreement,,0.839,0.895,all_ID,all_ID,original_model_answer_cross_round_agreement,,0.788,0.844
all_ID,all_ID,original_model_cot_cross_round_EM,,0.042,0.24,all_ID,all_ID,original_model_cot_cross_round_EM,,0.004,0.011
all_ID,all_ID,sim_balanced_fresh_n,200.0,200.0,200.0,all_ID,all_ID,sim_balanced_fresh_n,200.0,200.0,200.0
all_ID,all_ID,sim_balanced_fresh_sim_baseline_always_correct_acc,0.655,0.625,0.6,all_ID,all_ID,sim_balanced_fresh_sim_baseline_always_correct_acc,0.675,0.635,0.62
all_ID,all_ID,sim_balanced_fresh_sim_baseline_majority_class_acc,0.5,0.5,0.5,all_ID,all_ID,sim_balanced_fresh_sim_baseline_majority_class_acc,0.5,0.5,0.5
all_ID,all_ID,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.775,0.765,0.715,all_ID,all_ID,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.78,0.74,0.71
all_ID,all_ID,sim_balanced_fresh_sim_baseline_switch_rate,0.5,0.5,0.5,all_ID,all_ID,sim_balanced_fresh_sim_baseline_switch_rate,0.5,0.5,0.5
all_ID,all_ID,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.57,0.54,0.54,all_ID,all_ID,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.535,0.535,0.545
all_ID,all_ID,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.575,0.82,0.8,all_ID,all_ID,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.575,0.77,0.765
all_ID,all_ID,sim_balanced_n,800.0,800.0,800.0,all_ID,all_ID,sim_balanced_n,800.0,800.0,800.0
all_ID,all_ID,sim_balanced_sim_baseline_always_correct_acc,0.914,0.906,0.9,all_ID,all_ID,sim_balanced_sim_baseline_always_correct_acc,0.919,0.908,0.904
all_ID,all_ID,sim_balanced_sim_baseline_majority_class_acc,0.502,0.502,0.509,all_ID,all_ID,sim_balanced_sim_baseline_majority_class_acc,0.526,0.505,0.506
all_ID,all_ID,sim_balanced_sim_baseline_sim_own_preds_acc,0.931,0.926,0.914,all_ID,all_ID,sim_balanced_sim_baseline_sim_own_preds_acc,0.928,0.914,0.905
all_ID,all_ID,sim_balanced_sim_baseline_switch_rate,0.2,0.204,0.235,all_ID,all_ID,sim_balanced_sim_baseline_switch_rate,0.205,0.211,0.264
all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.799,0.788,0.76,all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.78,0.762,0.744
all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy_vs_prev_round,,0.795,0.751,all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy_vs_prev_round,,0.762,0.734
all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.822,0.912,0.922,all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.828,0.892,0.88
all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.912,0.924,all_ID,all_ID,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.879,0.864
all_ID,all_ID,steps,,40.0,,all_ID,all_ID,steps,,,
all_ID,all_ID,train_avg_neg_correctness,0.032,0.032,0.032,all_ID,all_ID,train_avg_neg_correctness,,,
all_ID,all_ID,train_avg_neg_faithfulness,0.0,0.0,0.0,all_ID,all_ID,train_avg_neg_faithfulness,,,
all_ID,all_ID,train_avg_orig_correctness,0.751,0.755,0.705,all_ID,all_ID,train_avg_orig_correctness,,,
all_ID,all_ID,train_avg_orig_faithfulness,0.822,0.912,0.922,all_ID,all_ID,train_avg_orig_faithfulness,,,
all_ID,all_ID,train_avg_pos_correctness,0.746,0.746,0.746,all_ID,all_ID,train_avg_pos_correctness,,,
all_ID,all_ID,train_avg_pos_faithfulness,0.995,0.989,0.989,all_ID,all_ID,train_avg_pos_faithfulness,,,
all_ID,all_ID,train_faithfulness_ceiling,0.995,0.989,0.922,all_ID,all_ID,train_faithfulness_ceiling,,,
all_ID,all_ID,train_final_rewrite_success,1.0,1.0,,all_ID,all_ID,train_final_rewrite_success,,,
all_ID,all_ID,train_n_rewritten,138.0,61.0,,all_ID,all_ID,train_n_rewritten,,,
all_ID,all_ID,train_neg_case_both_wrong,115.0,40.0,,all_ID,all_ID,train_neg_case_both_wrong,,,
all_ID,all_ID,train_neg_case_both_wrong_pct,0.81,0.571,,all_ID,all_ID,train_neg_case_both_wrong_pct,,,
all_ID,all_ID,train_neg_case_harmful,27.0,30.0,,all_ID,all_ID,train_neg_case_harmful,,,
all_ID,all_ID,train_neg_case_harmful_pct,0.19,0.429,,all_ID,all_ID,train_neg_case_harmful_pct,,,
all_ID,all_ID,train_neg_case_total,142.0,70.0,,all_ID,all_ID,train_neg_case_total,,,
all_ID,all_ID,train_negative_example_correct,0.032,0.032,0.032,all_ID,all_ID,train_negative_example_correct,,,
all_ID,all_ID,train_original_pred_correct,0.751,0.755,0.705,all_ID,all_ID,train_original_pred_correct,,,
all_ID,all_ID,train_perc_neg_non_empty,0.178,0.088,0.088,all_ID,all_ID,train_perc_neg_non_empty,,,
all_ID,all_ID,train_perc_paired_data,0.172,0.076,0.076,all_ID,all_ID,train_perc_paired_data,,,
all_ID,all_ID,train_perc_pos_non_empty,0.995,0.989,0.989,all_ID,all_ID,train_perc_pos_non_empty,,,
all_ID,all_ID,train_perc_with_correct_pos,0.746,0.746,,all_ID,all_ID,train_perc_with_correct_pos,,,
all_ID,all_ID,train_perc_with_faithful_pos,0.995,0.989,,all_ID,all_ID,train_perc_with_faithful_pos,,,
all_ID,all_ID,train_pos_case_actively_helpful,157.0,162.0,,all_ID,all_ID,train_pos_case_actively_helpful,,,
all_ID,all_ID,train_pos_case_actively_helpful_pct,0.197,0.205,,all_ID,all_ID,train_pos_case_actively_helpful_pct,,,
all_ID,all_ID,train_pos_case_merely_correct,639.0,629.0,,all_ID,all_ID,train_pos_case_merely_correct,,,
all_ID,all_ID,train_pos_case_merely_correct_pct,0.803,0.795,,all_ID,all_ID,train_pos_case_merely_correct_pct,,,
all_ID,all_ID,train_pos_case_total,796.0,791.0,,all_ID,all_ID,train_pos_case_total,,,
all_ID,all_ID,train_positive_example_correct,0.746,0.746,0.746,all_ID,all_ID,train_positive_example_correct,,,
all_ID,all_ID,train_rewrite_agreement_with_orig,1.0,1.0,,all_ID,all_ID,train_rewrite_agreement_with_orig,,,
mmlu,answer_comment,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.0,0.058,0.095,mmlu,answer_comment,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.0,0.041,0.033
mmlu,answer_comment,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.0,0.014,0.016,mmlu,answer_comment,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.024,0.027,0.017
mmlu,answer_comment,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.044,0.129,0.154,mmlu,answer_comment,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.1,0.106,0.167
mmlu,answer_comment,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.048,0.019,mmlu,answer_comment,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.061,0.188
mmlu,answer_comment,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.956,0.826,0.778,mmlu,answer_comment,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.902,0.863,0.833
mmlu,answer_comment,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,1.0,0.942,0.968,mmlu,answer_comment,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.976,0.918,0.833
mmlu,answer_comment,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_comment,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_comment,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_comment,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_comment,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_comment,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_comment,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_comment,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_comment,all_backfire_monitor_baseline_always_correct_acc,1.0,0.928,0.889,mmlu,answer_comment,all_backfire_monitor_baseline_always_correct_acc,0.976,0.945,0.967
mmlu,answer_comment,all_backfire_monitor_baseline_never_influenced_acc,1.0,0.899,0.825,mmlu,answer_comment,all_backfire_monitor_baseline_never_influenced_acc,0.976,0.904,0.8
mmlu,answer_comment,all_backfire_monitor_baseline_sim_own_preds_acc,1.0,0.942,0.936,mmlu,answer_comment,all_backfire_monitor_baseline_sim_own_preds_acc,1.0,0.918,0.967
mmlu,answer_comment,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,0.333,0.417,mmlu,answer_comment,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,0.333,0.444,0.667
mmlu,answer_comment,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,0.75,0.909,mmlu,answer_comment,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,0.625,0.688
mmlu,answer_comment,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,-1.0,0.611,0.62,mmlu,answer_comment,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.949,0.715,0.833
mmlu,answer_comment,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,-1.0,0.903,0.944,mmlu,answer_comment,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.0,0.819,0.863
mmlu,answer_comment,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.273,0.385,mmlu,answer_comment,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.2,0.364,0.556
mmlu,answer_comment,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,-1.0,0.667,0.909,mmlu,answer_comment,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,-1.0,0.556,0.55
mmlu,answer_comment,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,-1.0,0.429,0.454,mmlu,answer_comment,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,1.0,0.571,0.833
mmlu,answer_comment,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,-1.0,0.857,0.909,mmlu,answer_comment,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,0.0,0.714,0.917
mmlu,answer_comment,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.044,0.159,0.206,mmlu,answer_comment,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.122,0.151,0.3
mmlu,answer_comment,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.0,0.13,0.175,mmlu,answer_comment,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.0,0.123,0.333
mmlu,answer_comment,all_backfire_n,46.0,69.0,63.0,mmlu,answer_comment,all_backfire_n,41.0,73.0,60.0
mmlu,answer_comment,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.398,0.338,0.352,mmlu,answer_comment,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.376,0.361,0.432
mmlu,answer_comment,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.364,0.185,0.099,mmlu,answer_comment,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.398,0.18,0.108
mmlu,answer_comment,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.024,0.029,0.03,mmlu,answer_comment,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.023,0.03,0.036
mmlu,answer_comment,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.048,0.059,0.061,mmlu,answer_comment,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.023,0.03,0.143
mmlu,answer_comment,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.591,0.646,0.634,mmlu,answer_comment,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.613,0.623,0.554
mmlu,answer_comment,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.614,0.785,0.873,mmlu,answer_comment,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.591,0.803,0.838
mmlu,answer_comment,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_comment,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_comment,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_comment,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_comment,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_comment,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_comment,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_comment,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_comment,all_bias_monitor_baseline_always_correct_acc,0.83,0.862,0.859,mmlu,answer_comment,all_bias_monitor_baseline_always_correct_acc,0.903,0.885,0.851
mmlu,answer_comment,all_bias_monitor_baseline_never_influenced_acc,0.477,0.523,0.465,mmlu,answer_comment,all_bias_monitor_baseline_never_influenced_acc,0.473,0.541,0.378
mmlu,answer_comment,all_bias_monitor_baseline_sim_own_preds_acc,0.875,0.892,0.873,mmlu,answer_comment,all_bias_monitor_baseline_sim_own_preds_acc,0.882,0.885,0.851
mmlu,answer_comment,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.379,0.439,0.5,mmlu,answer_comment,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.438,0.343,0.459
mmlu,answer_comment,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.452,0.731,0.873,mmlu,answer_comment,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.387,0.739,0.864
mmlu,answer_comment,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.483,0.531,0.576,mmlu,answer_comment,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.528,0.456,0.542
mmlu,answer_comment,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.538,0.76,0.875,mmlu,answer_comment,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.489,0.767,0.842
mmlu,answer_comment,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.917,0.9,0.929,mmlu,answer_comment,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.933,0.857,0.933
mmlu,answer_comment,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,0.875,0.905,0.939,mmlu,answer_comment,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,0.923,0.944,0.905
mmlu,answer_comment,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.239,0.29,0.342,mmlu,answer_comment,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.286,0.214,0.304
mmlu,answer_comment,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.304,0.613,0.816,mmlu,answer_comment,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.245,0.607,0.826
mmlu,answer_comment,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.136,0.154,0.197,mmlu,answer_comment,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.161,0.115,0.203
mmlu,answer_comment,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.182,0.323,0.465,mmlu,answer_comment,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.14,0.295,0.568
mmlu,answer_comment,all_bias_n,88.0,65.0,71.0,mmlu,answer_comment,all_bias_n,93.0,61.0,74.0
mmlu,answer_comment,all_greedy_backfire_correction_rate,0.0,0.2,0.308,mmlu,answer_comment,all_greedy_backfire_correction_rate,0.1,0.125,0.0
mmlu,answer_comment,all_greedy_backfire_correction_rate_eligible_n,11.0,10.0,13.0,mmlu,answer_comment,all_greedy_backfire_correction_rate_eligible_n,10.0,8.0,9.0
mmlu,answer_comment,all_greedy_backfire_corruption_rate,0.0,0.161,0.226,mmlu,answer_comment,all_greedy_backfire_corruption_rate,0.0,0.188,0.387
mmlu,answer_comment,all_greedy_backfire_corruption_rate_eligible_n,31.0,31.0,31.0,mmlu,answer_comment,all_greedy_backfire_corruption_rate_eligible_n,35.0,32.0,31.0
mmlu,answer_comment,all_greedy_backfire_rate,0.0,0.171,0.25,mmlu,answer_comment,all_greedy_backfire_rate,0.022,0.175,0.3
mmlu,answer_comment,all_greedy_backfire_rate_eligible_n,42.0,41.0,44.0,mmlu,answer_comment,all_greedy_backfire_rate_eligible_n,45.0,40.0,40.0
mmlu,answer_comment,all_greedy_bias_correction_rate,1.0,0.25,0.25,mmlu,answer_comment,all_greedy_bias_correction_rate,,0.0,0.5
mmlu,answer_comment,all_greedy_bias_correction_rate_eligible_n,4.0,4.0,4.0,mmlu,answer_comment,all_greedy_bias_correction_rate_eligible_n,0.0,3.0,4.0
mmlu,answer_comment,all_greedy_bias_corruption_rate,0.477,0.337,0.43,mmlu,answer_comment,all_greedy_bias_corruption_rate,0.551,0.308,0.489
mmlu,answer_comment,all_greedy_bias_corruption_rate_eligible_n,88.0,89.0,86.0,mmlu,answer_comment,all_greedy_bias_corruption_rate_eligible_n,89.0,91.0,90.0
mmlu,answer_comment,all_greedy_bias_rate,0.5,0.333,0.422,mmlu,answer_comment,all_greedy_bias_rate,0.551,0.298,0.489
mmlu,answer_comment,all_greedy_bias_rate_eligible_n,92.0,93.0,90.0,mmlu,answer_comment,all_greedy_bias_rate_eligible_n,89.0,94.0,94.0
mmlu,answer_comment,all_n,134.0,134.0,134.0,mmlu,answer_comment,all_n,134.0,134.0,134.0
mmlu,answer_comment,all_n_backfired,0.0,7.0,11.0,mmlu,answer_comment,all_n_backfired,1.0,7.0,12.0
mmlu,answer_comment,all_n_biased,46.0,31.0,38.0,mmlu,answer_comment,all_n_biased,49.0,28.0,46.0
mmlu,answer_comment,all_posthoc_greedy_backfire_correction_rate,,0.4,0.571,mmlu,answer_comment,all_posthoc_greedy_backfire_correction_rate,1.0,0.25,0.0
mmlu,answer_comment,all_posthoc_greedy_backfire_correction_rate_eligible_n,0.0,5.0,7.0,mmlu,answer_comment,all_posthoc_greedy_backfire_correction_rate_eligible_n,1.0,4.0,2.0
mmlu,answer_comment,all_posthoc_greedy_backfire_corruption_rate,0.0,0.078,0.125,mmlu,answer_comment,all_posthoc_greedy_backfire_corruption_rate,0.0,0.087,0.207
mmlu,answer_comment,all_posthoc_greedy_backfire_corruption_rate_eligible_n,46.0,64.0,56.0,mmlu,answer_comment,all_posthoc_greedy_backfire_corruption_rate_eligible_n,40.0,69.0,58.0
mmlu,answer_comment,all_posthoc_greedy_backfire_rate,0.0,0.101,0.175,mmlu,answer_comment,all_posthoc_greedy_backfire_rate,0.024,0.096,0.2
mmlu,answer_comment,all_posthoc_greedy_backfire_rate_eligible_n,46.0,69.0,63.0,mmlu,answer_comment,all_posthoc_greedy_backfire_rate_eligible_n,41.0,73.0,60.0
mmlu,answer_comment,all_posthoc_greedy_bias_correction_rate,0.267,0.111,0.1,mmlu,answer_comment,all_posthoc_greedy_bias_correction_rate,0.0,0.0,0.182
mmlu,answer_comment,all_posthoc_greedy_bias_correction_rate_eligible_n,15.0,9.0,10.0,mmlu,answer_comment,all_posthoc_greedy_bias_correction_rate_eligible_n,9.0,7.0,11.0
mmlu,answer_comment,all_posthoc_greedy_bias_corruption_rate,0.575,0.536,0.607,mmlu,answer_comment,all_posthoc_greedy_bias_corruption_rate,0.583,0.518,0.698
